DepotID,ShipToID,Latitude,Longitude,NumDeliveries,NumPlannedDeliveryDates,PeriodStart,PeriodEnd,TotalNetWeightKg,AvgDailyDemand,WeightInUOM
2501,70138238,14.32312317,120.9615984,2,1,2023-03-20,2023-03-20,0.036,0.036,Kg
2501,70153755,14.54929684,121.0269714,1,1,2023-03-17,2023-03-17,0.000165,0.000165,Kg
2501,70155195,14.41771227,121.0400636,1,1,2023-03-16,2023-03-16,0.062,0.062,Kg
2501,70155196,14.48644031,121.0436435,1,1,2023-03-17,2023-03-17,0.1,0.1,Kg
2501,70155782,14.5213587,121.0165641,2,1,2023-03-16,2023-03-16,0.45699999999999996,0.457,Kg
2501,70157031,14.63251599,121.0743635,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70225154,14.45171668,121.0248915,1,1,2023-03-17,2023-03-17,0.05,0.05,Kg
2501,70225158,14.28529,120.86662,1,1,2023-03-16,2023-03-16,0.25,0.25,Kg
2501,70238808,14.46144,120.99418,1,1,2023-03-16,2023-03-16,0.58,0.58,Kg
2501,70247437,14.62481106,121.133777,1,1,2023-03-17,2023-03-17,0.000165,0.000165,Kg
2501,70248511,14.17074406,120.9218963,1,1,2023-03-16,2023-03-16,0.112,0.112,Kg
2501,70284041,14.57600805,121.1768897,1,1,2023-03-17,2023-03-17,0.000453,0.000453,Kg
2501,70286191,14.66640692,121.0427741,1,1,2023-03-16,2023-03-16,0.427,0.427,Kg
2501,70337656,14.64029056,121.0356843,1,1,2023-03-16,2023-03-16,0.26,0.26,Kg
2501,70343297,14.40961641,120.9246224,1,1,2023-03-16,2023-03-16,0.062,0.062,Kg
2501,70343299,14.65173267,121.0363951,1,1,2023-03-16,2023-03-16,0.2,0.2,Kg
2501,70351585,14.65050846,121.0744776,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70390789,14.3857457,120.9783547,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70391025,14.41926403,121.0485776,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70391033,14.68459369,121.1051942,2,1,2023-03-16,2023-03-16,0.362,0.362,Kg
2501,70396487,14.6557506,121.0299218,2,1,2023-03-16,2023-03-16,0.472,0.472,Kg
2501,70398393,14.67993761,121.0198766,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70405783,14.7062137,121.0732968,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70405785,14.11570982,120.9613937,1,1,2023-03-16,2023-03-16,0.027,0.027,Kg
2501,70419671,14.41932,121.04852,2,1,2023-03-16,2023-03-16,0.262,0.262,Kg
2501,70422303,14.6838999,121.0678646,1,1,2023-03-16,2023-03-16,0.112,0.112,Kg
2501,70423736,14.52257038,120.9896636,1,1,2023-03-17,2023-03-17,0.194,0.194,Kg
2501,70423817,14.62520453,121.1246105,1,1,2023-03-17,2023-03-17,0.00019,0.00019,Kg
2501,70430246,14.51673886,121.0195272,1,1,2023-03-16,2023-03-16,0.112,0.112,Kg
2501,70433907,14.52199528,121.0156878,1,1,2023-03-16,2023-03-16,0.544,0.544,Kg
2501,70464553,14.6997918,121.0666838,1,1,2023-03-16,2023-03-16,0.162,0.162,Kg
2501,70494781,14.67246738,121.0196066,1,1,2023-03-16,2023-03-16,0.027,0.027,Kg
2501,70494784,14.68403763,121.0775556,1,1,2023-03-16,2023-03-16,0.05,0.05,Kg
2501,70494788,14.63880958,121.1311837,1,1,2023-03-27,2023-03-27,0.05,0.05,Kg
2501,70523668,14.61708716,121.1354737,1,1,2023-03-17,2023-03-17,0.001,0.001,Kg
2501,70535012,14.53524405,120.9826732,1,1,2023-03-16,2023-03-16,0.848,0.848,Kg
2501,70574708,14.53785312,121.0013545,2,1,2023-03-16,2023-03-16,0.244,0.244,Kg
2501,70587572,14.34230563,120.8496689,2,1,2023-03-16,2023-03-16,0.162,0.162,Kg
nan,70490239,14.46501918,120.9723216,1,1,2023-03-16,2023-03-16,0.15,0.15,Kg
