DepotID,ShipToID,Latitude,Longitude,NumDeliveries,NumPlannedDeliveryDates,PeriodStart,PeriodEnd,TotalNetWeightKg,AvgDailyDemand,WeightInUOM
2522,70034090,14.75605549,121.0435449,2,1,2023-06-08,2023-06-08,6.696000000000001,6.696,Kg
2522,70041928,14.5059931,121.0520714,1,1,2023-06-01,2023-06-01,12.34,12.34,Kg
2522,70042728,14.49222221,121.1817587,5,2,2023-05-25,2023-06-08,135.422,67.711,Kg
2522,70042734,14.58367577,121.124184,3,2,2023-05-25,2023-06-08,8.127,4.0635,Kg
2522,70042736,14.4631398,120.9890733,2,1,2023-06-08,2023-06-08,20.956,20.956,Kg
2522,70042737,14.72975001,121.1401289,3,2,2023-06-01,2023-06-08,76.546,38.273,Kg
2522,70042738,14.56298348,121.1334381,4,3,2023-05-25,2023-06-08,33.277,11.092333,Kg
2522,70042904,14.40559402,120.8598177,3,2,2023-06-01,2023-06-08,12.847000000000001,6.4235,Kg
2522,70042905,14.72052925,121.0413985,11,3,2023-05-25,2023-06-08,161.992,53.997333,Kg
2522,70042906,14.58070881,121.08312,1,1,2023-06-01,2023-06-01,14.136,14.136,Kg
2522,70043079,14.60202307,120.9928402,3,2,2023-06-01,2023-06-08,38.19,19.095,Kg
2522,70043887,14.64103221,121.0321449,5,2,2023-05-25,2023-06-08,73.474,36.737,Kg
2522,70043889,14.61098684,120.9947757,2,1,2023-06-08,2023-06-08,14.448,14.448,Kg
2522,70080447,14.60110082,120.9816939,5,3,2023-05-25,2023-06-08,18.916,6.305333,Kg
2522,70080903,14.58891995,121.042647,3,2,2023-06-01,2023-06-08,44.22,22.11,Kg
2522,70080977,14.28008735,121.0850903,3,2,2023-06-01,2023-06-08,18.011,9.0055,Kg
2522,70081656,14.41091519,120.9754788,5,3,2023-05-25,2023-06-08,38.653999999999996,12.884667,Kg
2522,70081661,14.28264788,121.0005376,4,2,2023-06-01,2023-06-08,64.055,32.0275,Kg
2522,70082737,14.73536867,121.154004,5,2,2023-06-01,2023-06-08,34.510000000000005,17.255,Kg
2522,70083712,14.61119727,120.9945625,1,1,2023-06-01,2023-06-01,32.82,32.82,Kg
2522,70086566,14.63273595,121.0828695,1,1,2023-05-25,2023-05-25,0.774,0.774,Kg
2522,70086845,14.65890923,120.9471333,5,2,2023-06-01,2023-06-08,85.52199999999999,42.761,Kg
2522,70086847,14.31594484,121.0546954,4,2,2023-06-01,2023-06-08,52.424,26.212,Kg
2522,70086850,14.78092846,121.0333425,5,2,2023-06-01,2023-06-08,37.262,18.631,Kg
2522,70086852,14.37710341,120.9389283,2,1,2023-06-08,2023-06-08,15.78,15.78,Kg
2522,70086854,14.42202961,120.9419588,1,1,2023-06-01,2023-06-01,6.432,6.432,Kg
2522,70089531,14.32705748,120.9402793,4,2,2023-05-25,2023-06-08,35.098,17.549,Kg
2522,70129182,14.28049824,120.8685959,1,1,2023-05-26,2023-05-26,0.374,0.374,Kg
2522,70129362,14.75596234,121.0427103,6,2,2023-06-01,2023-06-08,99.583,49.7915,Kg
2522,70131336,14.64548794,121.0528038,1,1,2023-05-26,2023-05-26,1.47,1.47,Kg
2522,70131805,14.59947543,120.9813255,4,2,2023-06-01,2023-06-08,33.372,16.686,Kg
2522,70131806,14.71746892,120.9572146,2,1,2023-06-08,2023-06-08,16.5,16.5,Kg
2522,70131807,14.64119057,121.1219925,3,2,2023-06-01,2023-06-08,17.208,8.604,Kg
2522,70133694,14.65346802,120.9839182,5,3,2023-05-25,2023-06-08,106.08000000000001,35.36,Kg
2522,70133695,14.57625194,121.0802197,4,2,2023-06-01,2023-06-08,42.308,21.154,Kg
2522,70133696,14.42217086,120.9403768,2,2,2023-06-01,2023-06-08,72.792,36.396,Kg
2522,70139094,14.6230347,120.9828825,2,1,2023-06-08,2023-06-08,8.844,8.844,Kg
2522,70154587,14.62257547,120.9723881,3,2,2023-05-25,2023-06-08,28.49,14.245,Kg
2522,70154681,14.63348535,121.1091298,3,2,2023-06-01,2023-06-08,31.087999999999997,15.544,Kg
2522,70155261,14.40588432,120.9255291,3,2,2023-06-01,2023-06-08,44.8,22.4,Kg
2522,70224325,14.42757651,120.8944258,3,1,2023-06-08,2023-06-08,31.648000000000003,31.648,Kg
2522,70239137,14.54672768,121.0826188,2,1,2023-06-08,2023-06-08,12.948,12.948,Kg
2522,70241741,14.58245902,121.0540291,1,1,2023-05-29,2023-05-29,145.152,145.152,Kg
2522,70245227,14.40057504,120.9596475,4,2,2023-06-01,2023-06-08,74.455,37.2275,Kg
2522,70247787,14.72869665,121.1440361,1,1,2023-05-25,2023-05-25,0.998,0.998,Kg
2522,70247789,14.49994595,121.0385048,1,1,2023-05-29,2023-05-29,34.676,34.676,Kg
2522,70248108,14.55570864,121.0347817,1,1,2023-05-25,2023-05-25,1.014,1.014,Kg
2522,70249072,14.47470242,120.9817314,2,1,2023-05-26,2023-05-26,13.404,13.404,Kg
2522,70286711,14.64801621,121.1162851,4,2,2023-06-01,2023-06-08,60.984,30.492,Kg
2522,70286739,14.68063091,121.0162941,3,2,2023-06-01,2023-06-08,26.464,13.232,Kg
2522,70286995,14.54349879,121.1269847,4,2,2023-06-01,2023-06-08,21.74,10.87,Kg
2522,70288708,14.6052432,120.9811751,2,1,2023-06-08,2023-06-08,4.332,4.332,Kg
2522,70288822,14.59723148,121.0180943,3,1,2023-06-08,2023-06-08,27.764,27.764,Kg
2522,70289045,14.46967135,121.0214472,2,2,2023-06-01,2023-06-08,6.645,3.3225,Kg
2522,70290205,14.64839942,121.1148806,1,1,2023-05-29,2023-05-29,22.596,22.596,Kg
2522,70291181,14.58501506,121.1776015,4,2,2023-05-25,2023-06-08,30.342000000000002,15.171,Kg
2522,70291214,14.31729449,121.1063327,5,2,2023-06-01,2023-06-08,41.484,20.742,Kg
2522,70291217,14.51951892,121.1574466,6,2,2023-05-25,2023-06-08,66.24,33.12,Kg
2522,70338091,14.39855257,121.0459955,4,2,2023-06-01,2023-06-08,61.14,30.57,Kg
2522,70338093,14.31190476,120.9157812,3,2,2023-06-01,2023-06-08,54.188,27.094,Kg
2522,70341155,14.32006169,120.9850233,3,2,2023-06-01,2023-06-08,76.468,38.234,Kg
2522,70347015,14.49686315,121.0134803,3,2,2023-06-01,2023-06-08,27.936,13.968,Kg
2522,70362498,14.53180257,120.9893195,2,1,2023-05-25,2023-05-25,13.628,13.628,Kg
2522,70395787,14.32052478,120.7677044,1,1,2023-06-01,2023-06-01,9.414,9.414,Kg
2522,70407221,14.64144055,120.9812578,3,1,2023-06-08,2023-06-08,10.285,10.285,Kg
2522,70416055,14.65730421,120.9618591,6,2,2023-05-25,2023-06-08,42.948,21.474,Kg
2522,70416056,14.37187767,120.9804427,3,1,2023-06-08,2023-06-08,58.528000000000006,58.528,Kg
2522,70426361,14.4284949,121.0027031,2,2,2023-06-01,2023-06-08,25.2,12.6,Kg
2522,70426362,14.36804884,121.0503694,4,2,2023-06-01,2023-06-08,52.236000000000004,26.118,Kg
2522,70429883,14.60508777,121.0342602,1,1,2023-05-26,2023-05-26,31.272,31.272,Kg
2522,70432391,14.75604366,121.0434138,2,1,2023-06-08,2023-06-08,37.688,37.688,Kg
2522,70432393,14.29226066,121.1025608,7,2,2023-05-25,2023-06-08,51.064,25.532,Kg
2522,70450988,14.40099838,120.9401562,3,1,2023-05-25,2023-05-25,341.581,341.581,Kg
2522,70452456,14.42992606,120.8831537,2,1,2023-06-01,2023-06-01,33.384,33.384,Kg
2522,70452776,14.54060322,121.0186705,1,1,2023-06-08,2023-06-08,0.264,0.264,Kg
2522,70476280,14.74617441,121.1376996,5,2,2023-06-01,2023-06-08,16.069,8.0345,Kg
2522,70510499,14.75594196,121.0423815,1,1,2023-06-01,2023-06-01,2.964,2.964,Kg
2522,70511872,14.47606588,121.0260368,1,1,2023-06-08,2023-06-08,8.568,8.568,Kg
2522,70532300,14.6402839,121.0744741,1,1,2023-05-25,2023-05-25,40.724,40.724,Kg
2522,70539200,14.73030141,121.1374312,3,1,2023-06-08,2023-06-08,60.596000000000004,60.596,Kg
2522,70539217,14.77272316,121.0547741,2,1,2023-06-08,2023-06-08,34.26,34.26,Kg
2522,70541101,14.558574,121.2099916,4,1,2023-06-08,2023-06-08,38.455,38.455,Kg
2522,70546674,14.71490353,121.0403658,1,1,2023-06-01,2023-06-01,6.432,6.432,Kg
2522,70570536,14.34015326,121.0838211,2,1,2023-06-08,2023-06-08,21.384,21.384,Kg
2522,70579636,14.65332723,120.9846357,2,1,2023-06-08,2023-06-08,5.4,5.4,Kg
2522,70588302,14.4651128,120.9725746,1,1,2023-06-01,2023-06-01,3.744,3.744,Kg
